id,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,host_listing_count,availability_365
935695,4766097,Alex,Brooklyn,Williamsburg,40.71614499,-73.94458508,Private room,175,1,4,11/19/13,0.2,3,238
2794532,1580862,Vincenzo & Frank,Brooklyn,Flatbush,40.63613027,-73.94520099,Private room,135,3,2,10/31/14,0.4,4,313
3903284,9990930,Alexander,Brooklyn,Williamsburg,40.7175051,-73.95895497,Private room,95,1,0,,,1,111
647211,1855304,Joe,Manhattan,Upper West Side,40.79740553,-73.96252739,Private room,120,1,38,12/22/14,1.4,1,365
3610235,18152684,Rassi,Manhattan,Chelsea,40.74781864,-73.9939815,Entire home/apt,895,1,0,,,3,365
2435909,9007385,Talia,Brooklyn,Park Slope,40.67569238,-73.9802848,Entire home/apt,165,7,0,,,1,289
894015,4622027,Damon And Kent,Brooklyn,Bedford-Stuyvesant,40.68193862,-73.92895554,Entire home/apt,139,2,45,12/14/14,2,1,287
2242525,2311061,Jessica,Manhattan,Alphabet City,40.72897345,-73.98013837,Private room,120,2,7,11/20/14,1.1,1,111
1256707,6845428,Cenk,Manhattan,Kips Bay,40.73491872,-73.97752332,Entire home/apt,159,3,14,4/15/14,0.8,1,120
4208639,2641222,Andy,Brooklyn,Carroll Gardens,40.67643575,-73.99862261,Private room,94,2,2,10/19/14,0.7,1,360
1027808,5655889,East Village Loft,Manhattan,Alphabet City,40.72351247,-73.98283066,Entire home/apt,299,2,11,10/13/14,0.6,1,364
4796052,24412831,Kate,Manhattan,Hamilton Heights,40.82257433,-73.95258215,Private room,65,7,0,,,2,0
4077744,1707185,Agha,Brooklyn,Williamsburg,40.72123552,-73.95362109,Entire home/apt,180,3,0,,,1,365
2104149,7291745,Michael,Manhattan,Murray Hill,40.74553121,-73.97503096,Entire home/apt,220,1,9,12/15/14,1.1,8,321
790031,2156913,Oz,Queens,Astoria,40.75556503,-73.93188411,Private room,70,3,3,2/10/13,0.1,13,365
2729055,3539193,Victoria,Manhattan,Upper East Side,40.76740215,-73.96934014,Entire home/apt,250,3,3,12/22/14,0.3,1,365
660016,270064,Sean,Brooklyn,Williamsburg,40.70248791,-73.94879931,Entire home/apt,139,2,68,1/1/15,2.5,1,234
1534701,6874740,Bloz,Queens,Ditmars / Steinway,40.7773535,-73.90681221,Private room,55,2,40,12/14/14,2.5,9,361
3936745,266230,Missy,Brooklyn,Park Slope,40.68191034,-73.97982134,Entire home/apt,159,1,12,12/30/14,2.8,1,134
2008556,4023680,Heath,Brooklyn,Williamsburg,40.70958429,-73.96616693,Private room,75,1,0,,,1,0
2855220,12192965,Vanessa,Manhattan,Little Italy,40.71901717,-73.9980196,Private room,175,3,7,11/29/14,1,1,364
4293652,4605374,Ed,Queens,Jackson Heights,40.75173507,-73.88129137,Private room,85,2,1,10/27/14,0.4,1,360
4310945,3759584,Aaron,Manhattan,Upper West Side,40.79570756,-73.96292439,Private room,85,2,0,,,3,364
4418612,10027131,Alexey,Brooklyn,Flatbush,40.65160226,-73.95071622,Shared room,33,1,0,,,23,365
3819635,19642845,Svetlana,Brooklyn,Midwood,40.61136952,-73.96919212,Private room,70,1,2,9/23/14,0.5,1,364
739458,818418,Rehana,Brooklyn,Williamsburg,40.71002111,-73.93072853,Private room,85,3,44,11/29/14,1.7,2,328
1156750,6338819,Nazanin,Brooklyn,Bushwick,40.70068862,-73.92423761,Entire home/apt,175,4,0,,,1,365
2003352,10315280,Jessica,Manhattan,Murray Hill,40.74909592,-73.98300412,Entire home/apt,225,6,0,,,1,324
1217046,645887,Theresa,Brooklyn,Williamsburg,40.71316796,-73.94851074,Entire home/apt,225,3,19,11/12/14,1.3,1,331
2028218,10417277,Paula,Manhattan,Washington Heights,40.83750036,-73.94104206,Private room,40,1,0,,,1,364
3729268,16903170,Dan,Manhattan,Upper East Side,40.77374556,-73.95265845,Entire home/apt,1250,3,25,12/24/14,5.8,2,301
641090,3202222,Michelle,Manhattan,Hudson Square,40.72295833,-74.00770071,Entire home/apt,150,4,23,11/6/14,0.8,1,257
1121206,5989637,Pauline,Manhattan,Upper East Side,40.76819705,-73.94900028,Entire home/apt,95,7,3,11/1/14,0.4,1,153
3939271,1145621,Don,Manhattan,Flatiron District,40.74065061,-73.99374565,Entire home/apt,495,1,4,11/15/14,1.1,3,365
245504,714200,Baron,Manhattan,Washington Heights,40.85887508,-73.92886263,Private room,69,4,89,12/27/14,2.3,1,345
3683236,378737,Parris,Brooklyn,Bedford-Stuyvesant,40.68908469,-73.92893181,Private room,250,2,0,,,1,365
3505666,5344032,Iryna,Manhattan,Financial District,40.70687113,-74.0069918,Entire home/apt,150,3,11,11/14/14,2.3,1,109
3809433,888777,Desiree,Brooklyn,Crown Heights,40.67422655,-73.94777447,Shared room,60,1,4,9/14/14,0.9,1,363
2255343,1267532,Amel,Brooklyn,Park Slope,40.68437727,-73.9776636,Entire home/apt,200,1,1,2/24/14,0.1,1,365
2700211,8186353,Justin,Manhattan,Washington Heights,40.84467481,-73.9359078,Private room,70,2,7,8/25/14,0.8,1,365
2091070,7357814,Āntny,Brooklyn,Bushwick,40.69118106,-73.91309394,Private room,50,1,30,12/1/14,2.5,1,69
3692689,6823089,Michiel,Brooklyn,Crown Heights,40.67586756,-73.94805265,Private room,50,7,0,,,1,136
1632416,8672793,Lara,Manhattan,Washington Heights,40.85714444,-73.93208803,Entire home/apt,120,2,12,6/3/14,0.8,1,358
2708290,170611,Al,Manhattan,Midtown,40.74564574,-73.98127162,Entire home/apt,150,5,0,,,2,229
4872509,25065304,Caleb,Brooklyn,Bushwick,40.69836503,-73.92990976,Entire home/apt,95,1,0,,,1,0
4226535,14543419,Tommi And Juli,Brooklyn,Crown Heights,40.67209582,-73.95371628,Entire home/apt,110,3,3,12/25/14,1.1,1,1
4529841,3864968,Joanna,Manhattan,Union Square,40.73751327,-73.99472375,Entire home/apt,250,3,0,,,1,365
3821171,14453281,Olivia,Manhattan,Gramercy Park,40.73619989,-73.98097073,Private room,180,3,3,12/11/14,1.2,4,327
2419074,7786496,Christian,Manhattan,Hudson Square,40.72761197,-74.00651238,Entire home/apt,275,1,0,,,1,365
260588,1319219,Ny Moore Hostel,Brooklyn,Williamsburg,40.7045087,-73.93845693,Shared room,55,1,5,11/6/14,0.2,2,298
4549905,21914024,Romero,Brooklyn,Crown Heights,40.67191867,-73.94741153,Private room,40,3,0,,,3,362
1702413,5453492,Atilla,Brooklyn,Williamsburg,40.70671406,-73.94119146,Private room,50,14,0,,,1,365
1972163,10175991,Sarah,Manhattan,Upper East Side,40.77008714,-73.94927565,Entire home/apt,129,1,11,12/7/14,0.9,1,1
1120700,4524851,Oriya,Manhattan,Upper West Side,40.80188961,-73.96494281,Private room,85,1,129,12/16/14,6.4,1,294
4855682,5657364,Kevin,Brooklyn,Kensington,40.63456783,-73.97116866,Entire home/apt,120,1,0,,,1,358
859613,3364967,Suzi And Elvis,Queens,Ditmars / Steinway,40.7768971,-73.90880811,Private room,55,2,57,12/1/14,2.4,19,363
2634243,14204,Emily,Brooklyn,Red Hook,40.67950155,-74.00999594,Entire home/apt,225,2,8,11/19/14,1.1,2,362
4223782,21771868,Mollie,Manhattan,Kips Bay,40.74222673,-73.98242843,Entire home/apt,200,1,3,11/11/14,1.2,1,361
736743,3846370,Anna,Brooklyn,Brooklyn Navy Yard,40.69656813,-73.96686395,Entire home/apt,100,1,2,10/23/13,0.1,1,290
3067355,15609898,Matthew,Brooklyn,Bushwick,40.69883223,-73.92785988,Private room,65,1,0,,,1,206
2969465,1628298,Nancy,Manhattan,Soho,40.72701438,-74.00053392,Entire home/apt,150,1,0,,,1,215
839284,4384463,Farindokht,Manhattan,East Village,40.73043888,-73.98525653,Private room,89,1,2,11/7/14,0.8,1,365
2513284,577199,Santa,Brooklyn,Bedford-Stuyvesant,40.6874555,-73.92581074,Entire home/apt,80,1,21,11/21/14,2.2,15,360
4841016,7262475,Tom,Manhattan,Noho,40.7270187,-73.99383703,Entire home/apt,175,2,0,,,2,7
2719268,2158706,James,Bronx,Riverdale,40.88435789,-73.91267205,Private room,29,2,6,12/1/14,1.5,1,348
270776,1417306,Nadya,Queens,Elmhurst,40.73857744,-73.87718076,Private room,120,1,3,9/27/13,0.1,1,365
3489345,17570676,Bonnie,Queens,Forest Hills,40.73332737,-73.85608642,Entire home/apt,150,1,0,,,1,365
4823971,24839824,Elvira,Manhattan,Hell's Kitchen,40.76454251,-73.9921758,Entire home/apt,295,5,0,,,1,3
4786883,19588119,Adam,Manhattan,Financial District,40.70572517,-74.00995969,Entire home/apt,250,2,0,,,1,364
3251113,16444411,Emilie,Manhattan,East Village,40.72986606,-73.98935244,Entire home/apt,300,2,1,10/19/14,0.4,1,27
4022148,289758,Leandro,Manhattan,Harlem,40.79998954,-73.94750072,Private room,250,7,0,,,1,64
376853,1337972,Jessica And Hendrik,Brooklyn,Fort Greene,40.69198896,-73.97215926,Private room,154,4,6,10/18/14,0.2,4,365
3497919,1789655,James,Brooklyn,Bushwick,40.69259904,-73.91939267,Private room,58,4,9,12/16/14,2.4,7,329
4730596,5219616,Remi,Brooklyn,Bedford-Stuyvesant,40.68495062,-73.92868706,Shared room,35,2,1,12/28/14,1,13,365
315885,1622170,Jason,Brooklyn,Williamsburg,40.7134595,-73.94482396,Private room,65,2,10,11/9/14,0.3,1,324
3695173,18670647,Mondana,Manhattan,West Village,40.73366202,-74.00651494,Shared room,80,1,9,10/26/14,2,2,363
3326060,6706148,Claire,Manhattan,Chelsea,40.73826396,-73.99931776,Entire home/apt,200,1,4,12/6/14,1.1,1,352
4350574,945930,Tim,Manhattan,Chelsea,40.74805174,-73.99727515,Entire home/apt,350,3,0,,,1,10
4404384,9819494,David,Manhattan,Morningside Heights,40.81096951,-73.95843072,Entire home/apt,200,1,0,,,3,281
1687678,8919987,Charles,Queens,Jamaica,40.71216104,-73.79072401,Private room,212,1,0,,,1,365
1940534,5164854,Lilia,Manhattan,Harlem,40.82024225,-73.93799064,Private room,60,5,4,12/16/14,0.3,6,318
1470969,7875402,Keenan,Manhattan,Hamilton Heights,40.81927953,-73.95492412,Private room,55,1,50,11/15/14,3.1,5,365
1654551,8772693,Billy,Manhattan,West Village,40.73119057,-74.00614579,Entire home/apt,200,8,12,11/18/14,0.8,1,74
747605,3665794,Jack,Manhattan,Alphabet City,40.72698526,-73.97968592,Entire home/apt,110,3,67,12/19/14,2.5,2,283
4538140,7738257,Jesse,Brooklyn,Fort Greene,40.68902342,-73.97220744,Entire home/apt,119,1,2,12/14/14,1.3,1,332
117806,594924,Katharine,Brooklyn,Crown Heights,40.67411063,-73.96086894,Entire home/apt,200,1,5,1/2/13,0.1,1,364
4778077,24640833,Antonio And Gizem,Queens,Rego Park,40.73286771,-73.86089933,Entire home/apt,60,1,0,,,1,1
4763380,10577999,Barak,Manhattan,Alphabet City,40.72320938,-73.98417871,Entire home/apt,120,1,0,,,1,1
2454713,9166868,Tom And Anna,Brooklyn,Williamsburg,40.71302664,-73.96890453,Entire home/apt,210,2,14,12/18/14,1.6,1,90
4443793,23048183,Dania,Manhattan,Soho,40.72469314,-73.99740787,Entire home/apt,400,4,1,11/16/14,0.6,1,365
1167009,489448,Tina,Brooklyn,Bushwick,40.69783304,-73.93674333,Private room,60,3,13,11/6/14,0.7,2,336
4148752,21521786,Blanca,Manhattan,Alphabet City,40.72850073,-73.98002959,Private room,375,1,0,,,1,365
115678,127772,Will,Manhattan,Harlem,40.81821847,-73.94094688,Entire home/apt,99,1,111,12/8/14,2.5,1,331
3241231,16135692,Antoine,Brooklyn,Sunset Park,40.64826179,-74.00753343,Private room,40,7,1,6/29/14,0.2,1,185
81739,417504,Dana,Brooklyn,Greenpoint,40.73842314,-73.9531238,Entire home/apt,249,3,2,5/12/11,0,28,365
2207548,8291398,Andy,Manhattan,Hell's Kitchen,40.76744036,-73.98738723,Private room,89,14,1,9/8/14,0.3,3,340
1668462,4815623,Sean,Manhattan,East Harlem,40.79763697,-73.94090341,Private room,145,1,11,9/25/14,0.7,1,365
1159083,445932,Martin,Manhattan,East Village,40.72788016,-73.98871974,Private room,80,1,4,12/23/14,4,1,37
4244576,21977919,Nathaniel,Manhattan,Washington Heights,40.85440406,-73.93091153,Entire home/apt,185,1,0,,,1,67
4312256,22385330,Jeff,Queens,Richmond Hill,40.70514486,-73.83297169,Private room,175,1,0,,,1,365
4572827,1190978,Mavi,Manhattan,Hamilton Heights,40.82352397,-73.95441038,Private room,55,1,0,,,4,365
2396169,12240668,Cody,Brooklyn,Downtown Brooklyn,40.69340538,-73.98258218,Private room,250,1,0,,,1,296
4321491,4641088,Katie,Manhattan,East Village,40.7314317,-73.98816929,Entire home/apt,215,7,0,,,2,252
3655387,4697737,Teresa,Manhattan,Upper East Side,40.77164057,-73.9573916,Entire home/apt,135,7,8,12/15/14,1.6,1,64
4341477,282570,Madeline,Manhattan,Hudson Square,40.7238003,-74.0049765,Entire home/apt,110,7,0,,,1,84
3301637,2165130,Adam,Brooklyn,Clinton Hill,40.68736933,-73.96594755,Entire home/apt,125,1,0,,,1,179
4885073,25130003,Lorenzo,Staten Island,Grant City,40.57880136,-74.1129452,Entire home/apt,200,1,0,,,1,365
2988860,15240017,Caroline,Manhattan,Upper East Side,40.76810244,-73.94874323,Entire home/apt,175,1,11,12/8/14,1.5,1,257
2134294,10859726,Dl,Queens,Astoria,40.77073405,-73.93228768,Private room,55,1,2,2/1/14,0.2,1,335
500845,1336370,Margaret,Manhattan,Alphabet City,40.72686469,-73.97969869,Entire home/apt,220,5,33,12/16/14,1.1,1,326
4857121,17350417,Xingyun,Manhattan,Upper West Side,40.77333851,-73.98653318,Private room,90,2,0,,,1,335
4710572,24345254,Oliver,Manhattan,Hamilton Heights,40.82075694,-73.95516496,Private room,65,1,1,12/17/14,1,1,358
1941325,10041111,Aly,Manhattan,Hell's Kitchen,40.75943683,-73.99004616,Private room,96,10,2,2/1/14,0.2,1,310
3317912,87131,Sachiko,Manhattan,East Village,40.72912574,-73.98849914,Entire home/apt,160,3,1,9/30/14,0.3,1,184
805248,697975,Marc,Manhattan,East Harlem,40.80716231,-73.94092372,Private room,60,3,13,11/24/14,0.5,2,70
4508513,23378347,Daniel,Manhattan,Inwood,40.86591348,-73.92860182,Private room,85,1,0,,,1,365
2526327,3504253,Sedika,Brooklyn,Fort Greene,40.68798503,-73.97528975,Entire home/apt,150,2,5,11/15/14,1.1,1,257
4801489,24737650,Oliver,Manhattan,East Village,40.72709246,-73.98524048,Entire home/apt,250,1,0,,,1,364
3786960,1567575,Gabrielle,Manhattan,Flatiron District,40.74394081,-73.9868378,Private room,89,3,10,12/17/14,2.1,2,57
1847723,9651227,Elliott,Manhattan,Hell's Kitchen,40.76198856,-73.99537774,Entire home/apt,550,4,0,,,1,118
877412,2117999,Eyal,Manhattan,Hell's Kitchen,40.76228443,-73.98918467,Entire home/apt,200,3,2,3/5/13,0.1,3,1
71659,264514,Bianca + Jose,Manhattan,Midtown,40.752264,-73.98337734,Private room,125,2,112,12/15/14,2.4,5,349
1856604,2083562,Mia,Brooklyn,Flatbush,40.65272192,-73.96006138,Private room,70,1,12,10/13/14,1.2,1,365
1187570,6070160,Nicole,Manhattan,Upper East Side,40.77162271,-73.96157013,Entire home/apt,215,1,79,12/27/14,4.3,7,345
1126275,6178827,Estatio & Jennifer,Manhattan,Hamilton Heights,40.82239907,-73.94786136,Private room,80,1,43,11/17/14,2.2,1,355
3489608,6836887,Lauren,Manhattan,Lower East Side,40.71444546,-73.9912072,Private room,150,1,10,10/21/14,1.8,3,13
306576,599076,Stephanie,Brooklyn,Bushwick,40.70771194,-73.92203618,Entire home/apt,235,1,88,12/13/14,2.5,5,357
4489883,23289008,Pauline,Queens,Jamaica,40.66353525,-73.74634276,Private room,60,2,0,,,4,365
749108,3936154,Molly,Brooklyn,Clinton Hill,40.68391137,-73.96200746,Entire home/apt,500,3,3,8/12/14,0.1,1,182
294457,592967,Portia,Brooklyn,Crown Heights,40.67371084,-73.94578311,Private room,55,7,16,1/8/14,0.5,6,216
123784,617990,Christopher,Manhattan,Harlem,40.80481087,-73.94794454,Entire home/apt,110,1,31,10/7/14,0.7,2,365
4724308,3227015,Vivian,Manhattan,Financial District,40.70551391,-74.00942245,Entire home/apt,200,1,0,,,1,356
450009,2219255,Natalie,Brooklyn,Canarsie,40.62800446,-73.90225251,Private room,47,3,36,12/16/14,1.1,4,363
695465,3561489,John,Manhattan,Alphabet City,40.72482468,-73.98097482,Entire home/apt,90,1,69,12/21/14,2.8,1,265
769857,4061620,John,Manhattan,Harlem,40.81951452,-73.93672161,Entire home/apt,175,1,22,10/1/14,1,1,307
587077,2675644,Alissa,Staten Island,St. George,40.64744713,-74.09027036,Private room,89,2,54,12/10/14,1.9,15,365
412061,2051075,Linda,Brooklyn,Crown Heights,40.67259362,-73.95489131,Entire home/apt,175,3,27,10/31/14,0.8,2,359
4502476,6384406,Célia,Brooklyn,Crown Heights,40.67618961,-73.94739739,Private room,70,1,0,,,1,365
1913377,9925372,Elizabeth,Manhattan,Morningside Heights,40.81502197,-73.9583264,Entire home/apt,300,1,0,,,1,365
4559424,23637480,Jessica,Manhattan,Soho,40.72807664,-74.00262407,Entire home/apt,180,1,1,11/24/14,0.8,1,33
4816516,24103546,Clare,Manhattan,Midtown,40.7492693,-73.98493076,Private room,80,3,0,,,1,365
225887,663879,Christopher,Brooklyn,Fort Greene,40.68644814,-73.97538024,Private room,120,3,54,11/18/14,1.4,2,355
276021,1442346,David,Brooklyn,Williamsburg,40.7100115,-73.96551936,Entire home/apt,225,7,2,4/14/13,0.1,1,341
2686348,11270366,Mark,Manhattan,Financial District,40.70753883,-74.00758099,Entire home/apt,200,1,0,,,1,252
862973,4524320,Tanya,Manhattan,East Harlem,40.79258034,-73.94548154,Entire home/apt,125,2,74,12/22/14,3.2,2,304
1645667,8732694,Ravanna,Brooklyn,Bedford-Stuyvesant,40.6865594,-73.95348127,Entire home/apt,109,2,49,12/22/14,3.1,2,328
568743,627217,Seith,Manhattan,East Village,40.72602725,-73.98751205,Entire home/apt,99,2,79,12/15/14,2.7,4,329
266756,1398809,Roberto  Mike,Manhattan,Chinatown,40.71904526,-73.99676504,Entire home/apt,199,1,75,11/30/14,2.1,1,237
469260,315654,Genevieve,Manhattan,Nolita,40.72346521,-73.99710809,Entire home/apt,280,2,54,12/12/14,1.7,3,318
207249,975030,Helena,Brooklyn,Bedford-Stuyvesant,40.68131369,-73.94112772,Private room,85,1,18,8/8/14,0.4,2,361
1053618,5300359,Daniel,Manhattan,Upper West Side,40.78939255,-73.97304726,Entire home/apt,245,10,7,7/30/14,0.4,1,1
1126878,6182151,Tony,Manhattan,Lower East Side,40.71832963,-73.98718808,Entire home/apt,225,1,6,10/5/14,0.4,1,365
864790,4538664,Nicole,Manhattan,Upper West Side,40.77284713,-73.9861961,Private room,125,4,37,12/15/14,1.6,1,363
3094169,2713809,Hayley,Manhattan,Lower East Side,40.7173516,-73.99367761,Private room,85,1,7,12/20/14,1.4,2,365
4765522,24366654,Jenny,Manhattan,Kips Bay,40.73210944,-73.97474588,Private room,120,1,0,,,1,1
1708991,4135221,Nathalie,Manhattan,West Village,40.73610889,-74.00456246,Entire home/apt,295,1,46,12/26/14,3.2,2,259
770903,4066780,Joel,Brooklyn,Bedford-Stuyvesant,40.68315044,-73.93100532,Private room,62,2,8,7/1/14,0.4,1,365
1220406,6654913,Marcel,Manhattan,Hell's Kitchen,40.76026855,-73.98895311,Entire home/apt,300,1,31,12/16/14,2,1,291
3592124,577199,Santa,Brooklyn,Bedford-Stuyvesant,40.68952163,-73.92645736,Private room,65,1,4,11/11/14,0.7,15,363
958353,5214115,Rachael,Brooklyn,Greenpoint,40.72229867,-73.94621812,Entire home/apt,100,1,15,10/28/14,0.7,1,2
3694474,1387341,Brendan,Manhattan,Chinatown,40.71565861,-73.99874674,Entire home/apt,130,1,11,12/14/14,2.2,7,365
1138691,6244182,Nicole&Onur,Manhattan,Financial District,40.70480539,-74.00945246,Entire home/apt,140,2,4,9/4/14,0.2,1,0
18127,69829,Josh,Manhattan,East Village,40.72828036,-73.98801162,Entire home/apt,170,5,13,12/9/12,0.2,1,183
4735453,10534578,Leah,Manhattan,Financial District,40.70600922,-74.00988523,Entire home/apt,350,5,0,,,1,10
2447723,2675644,Alissa,Staten Island,Randall Manor,40.64091782,-74.09781975,Entire home/apt,700,2,3,10/26/14,0.4,15,359
1151138,5704909,Taeko,Manhattan,Hamilton Heights,40.82820232,-73.94671563,Entire home/apt,100,12,2,7/25/14,0.2,1,285
706354,3059155,Arzo,Queens,Astoria,40.76605423,-73.91521737,Private room,79,2,6,8/24/14,0.2,2,365
1498455,7249737,Glen,Manhattan,Upper East Side,40.77776485,-73.94433758,Entire home/apt,175,12,10,12/1/14,0.7,1,277
718030,3639678,Rose,Brooklyn,Boerum Hill,40.68661535,-73.98563914,Private room,78,1,42,11/17/14,1.6,1,365
2498576,2675644,Alissa,Staten Island,Randall Manor,40.64876608,-74.08387344,Private room,79,2,13,11/24/14,1.9,15,344
1194671,6528553,Dee,Brooklyn,Lefferts Garden,40.66320481,-73.95633946,Entire home/apt,130,3,3,7/1/13,0.2,1,91
209804,33279,Rod,Manhattan,East Village,40.72800269,-73.98443222,Entire home/apt,119,3,14,12/27/14,0.4,5,321
985596,3931792,Adele,Manhattan,Upper East Side,40.77179389,-73.94994469,Entire home/apt,195,4,17,10/29/14,0.8,1,365
1803783,8872284,Dom,Brooklyn,Williamsburg,40.71260903,-73.9648053,Private room,89,1,79,12/15/14,5.4,3,346
1719854,518442,Margaret,Manhattan,West Village,40.73394567,-74.00684252,Entire home/apt,250,3,8,12/16/14,0.6,1,364
4767715,24597152,Julie,Manhattan,Lower East Side,40.71581972,-73.98944607,Private room,135,3,0,,,1,88
1279555,6962834,Pauline,Manhattan,Upper West Side,40.78227572,-73.97268554,Entire home/apt,175,2,2,12/26/13,0.1,1,153
3376781,10781617,Valeriy,Staten Island,Midland Beach,40.57301547,-74.09542541,Private room,55,4,0,,,8,365
3350480,7156829,Vadim,Brooklyn,Bushwick,40.7100618,-73.92181288,Private room,89,1,6,10/1/14,1.2,2,272
2046584,4832693,Ben,Manhattan,Union Square,40.73492413,-73.98910259,Entire home/apt,455,1,50,12/9/14,4,2,322
2367521,12095101,Scarlet,Manhattan,Hell's Kitchen,40.75626503,-73.99556495,Entire home/apt,140,5,8,10/27/14,0.9,6,357
3726816,8874291,Jacob,Manhattan,East Harlem,40.79010726,-73.94250776,Entire home/apt,170,3,10,11/29/14,2.4,1,308
2571513,13167146,Peri,Manhattan,West Village,40.73409175,-74.00610976,Entire home/apt,180,1,0,,,1,365
4430769,5040083,Gozde,Brooklyn,Greenpoint,40.72919093,-73.95837551,Entire home/apt,145,5,0,,,1,55
4602610,9550987,Debra,Manhattan,Inwood,40.86741278,-73.92796662,Private room,95,1,0,,,3,365
4862870,9074158,Ioannis,Manhattan,Hell's Kitchen,40.76479393,-73.98786183,Entire home/apt,280,1,1,12/28/14,1,2,328
958588,889645,Nathan,Manhattan,Hell's Kitchen,40.76223263,-73.98734885,Entire home/apt,345,2,21,11/17/14,1,1,112
3258555,5766202,Ross,Manhattan,East Village,40.73221214,-73.98300635,Private room,70,2,1,6/15/14,0.1,1,183
3748804,16431185,Harry,Queens,Fresh Meadows,40.74035251,-73.78823844,Entire home/apt,125,3,0,,,1,365
4768128,10889033,Brennan,Manhattan,Hamilton Heights,40.82678416,-73.94919756,Private room,75,1,0,,,2,364
